timestamp	x	y	theta_rad	theta_deg	map_id	map_description
2026-01-28 10:17:09	46.956	23.564	3.125937	179.103	XX	default
2026-01-28 10:17:10	46.956	23.564	3.125937	179.103	XX	default
2026-01-28 10:17:11	47.864	23.549	3.127386	179.186	XX	default
2026-01-28 10:17:12	47.864	23.549	3.127386	179.186	XX	default
2026-01-28 10:17:13	47.864	23.549	3.127386	179.186	XX	default
2026-01-28 10:17:14	48.778	23.536	3.125885	179.100	XX	default
2026-01-28 10:17:15	48.778	23.536	3.125885	179.100	XX	default
2026-01-28 10:17:16	48.778	23.536	3.125885	179.100	XX	default
2026-01-28 10:17:17	49.692	23.527	3.123284	178.951	XX	default
2026-01-28 10:17:18	49.692	23.527	3.123284	178.951	XX	default
2026-01-28 10:17:19	50.034	23.523	3.121748	178.863	XX	default
2026-01-28 10:17:20	50.034	23.523	3.121748	178.863	XX	default
2026-01-28 10:17:21	50.034	23.523	3.121748	178.863	XX	default
2026-01-28 10:17:22	50.034	23.523	3.121748	178.863	XX	default
2026-01-28 10:17:23	50.034	23.523	3.121748	178.863	XX	default
2026-01-28 10:17:24	50.034	23.523	3.121748	178.863	XX	default
2026-01-28 10:17:25	50.034	23.523	3.121748	178.863	XX	default
2026-01-28 10:17:26	50.024	23.523	3.121731	178.862	XX	default
2026-01-28 10:17:27	49.968	23.524	3.121783	178.865	XX	default
2026-01-28 10:17:28	49.968	23.524	3.121783	178.865	XX	default
2026-01-28 10:17:29	48.837	23.545	3.122185	178.888	XX	default
2026-01-28 10:17:30	48.837	23.545	3.122185	178.888	XX	default
2026-01-28 10:17:31	48.837	23.545	3.122185	178.888	XX	default
2026-01-28 10:17:32	47.617	23.566	3.119444	178.731	XX	default
2026-01-28 10:17:33	47.617	23.566	3.119444	178.731	XX	default
2026-01-28 10:17:34	47.617	23.566	3.119444	178.731	XX	default
2026-01-28 10:17:35	47.617	23.566	3.119444	178.731	XX	default
2026-01-28 10:17:36	46.399	23.590	3.118031	178.650	XX	default
2026-01-28 10:17:37	46.399	23.590	3.118031	178.650	XX	default
2026-01-28 10:17:38	46.029	23.601	3.118031	178.650	XX	default
2026-01-28 10:17:39	46.029	23.601	3.118031	178.650	XX	default
2026-01-28 10:17:40	46.035	23.601	3.117943	178.645	XX	default
2026-01-28 10:17:41	46.086	23.599	3.117350	178.611	XX	default
2026-01-28 10:17:42	46.086	23.599	3.117350	178.611	XX	default
2026-01-28 10:17:43	46.086	23.599	3.117350	178.611	XX	default
2026-01-28 10:17:44	46.954	23.579	3.117664	178.629	XX	default
2026-01-28 10:17:45	46.954	23.579	3.117664	178.629	XX	default
2026-01-28 10:17:46	46.954	23.579	3.117664	178.629	XX	default
2026-01-28 10:17:47	47.861	23.555	3.120125	178.770	XX	default
2026-01-28 10:17:48	47.861	23.555	3.120125	178.770	XX	default
2026-01-28 10:17:49	47.861	23.555	3.120125	178.770	XX	default
2026-01-28 10:17:50	48.769	23.536	3.118502	178.677	XX	default
2026-01-28 10:17:51	48.769	23.536	3.118502	178.677	XX	default
2026-01-28 10:17:52	48.769	23.536	3.118502	178.677	XX	default
2026-01-28 10:17:53	49.689	23.519	3.115378	178.498	XX	default
2026-01-28 10:17:54	49.689	23.519	3.115378	178.498	XX	default
2026-01-28 10:17:55	50.033	23.511	3.113667	178.400	XX	default
2026-01-28 10:17:56	50.033	23.511	3.113667	178.400	XX	default
2026-01-28 10:21:05	50.033	23.511	3.113667	178.400	XX	default
2026-01-28 10:21:06	50.033	23.511	3.113667	178.400	XX	default
2026-01-28 10:21:07	50.025	23.511	3.113667	178.400	XX	default
2026-01-28 10:21:08	49.970	23.513	3.113615	178.397	XX	default
2026-01-28 10:21:09	49.970	23.513	3.113615	178.397	XX	default
2026-01-28 10:21:10	49.970	23.513	3.113615	178.397	XX	default
2026-01-28 10:21:11	48.840	23.544	3.114523	178.449	XX	default
2026-01-28 10:21:12	48.840	23.544	3.114523	178.449	XX	default
2026-01-28 10:21:13	48.840	23.544	3.114523	178.449	XX	default
2026-01-28 10:21:14	47.621	23.573	3.111608	178.282	XX	default
2026-01-28 10:21:15	47.621	23.573	3.111608	178.282	XX	default
2026-01-28 10:21:16	47.621	23.573	3.111608	178.282	XX	default
2026-01-28 10:21:17	46.401	23.606	3.109967	178.188	XX	default
2026-01-28 10:21:18	46.401	23.606	3.109967	178.188	XX	default
2026-01-28 10:21:19	46.028	23.619	3.111032	178.249	XX	default
2026-01-28 10:21:20	46.028	23.619	3.111032	178.249	XX	default
2026-01-28 10:21:21	46.091	23.617	3.110561	178.222	XX	default
2026-01-28 10:21:22	46.091	23.617	3.110561	178.222	XX	default
2026-01-28 10:21:23	46.091	23.617	3.110561	178.222	XX	default
2026-01-28 10:21:24	46.961	23.590	3.110648	178.227	XX	default
2026-01-28 10:21:25	46.961	23.590	3.110648	178.227	XX	default
2026-01-28 10:21:26	46.961	23.590	3.110648	178.227	XX	default
2026-01-28 10:21:27	47.874	23.560	3.112515	178.334	XX	default
2026-01-28 10:21:28	47.874	23.560	3.112515	178.334	XX	default
2026-01-28 10:21:29	47.874	23.560	3.112515	178.334	XX	default
2026-01-28 10:21:30	48.787	23.534	3.111276	178.263	XX	default
2026-01-28 10:21:31	48.787	23.534	3.111276	178.263	XX	default
2026-01-28 10:21:32	48.787	23.534	3.111276	178.263	XX	default
2026-01-28 10:21:33	49.697	23.510	3.109234	178.146	XX	default
2026-01-28 10:21:34	49.697	23.510	3.109234	178.146	XX	default
2026-01-28 10:21:35	50.031	23.502	3.107122	178.025	XX	default
2026-01-28 10:21:36	50.031	23.502	3.107122	178.025	XX	default
2026-01-28 10:21:37	50.031	23.502	3.107122	178.025	XX	default
2026-01-28 10:21:38	49.977	23.503	3.107349	178.038	XX	default
2026-01-28 10:21:39	49.977	23.503	3.107349	178.038	XX	default
2026-01-28 10:21:40	49.977	23.503	3.107349	178.038	XX	default
2026-01-28 10:21:41	48.863	23.541	3.107821	178.065	XX	default
2026-01-28 10:21:42	48.863	23.541	3.107821	178.065	XX	default
2026-01-28 10:21:43	48.863	23.541	3.107821	178.065	XX	default
2026-01-28 10:21:44	47.644	23.579	3.105045	177.906	XX	default
2026-01-28 10:21:45	47.644	23.579	3.105045	177.906	XX	default
2026-01-28 10:21:46	47.644	23.579	3.105045	177.906	XX	default
2026-01-28 10:21:47	46.429	23.620	3.103754	177.832	XX	default
2026-01-28 10:21:48	46.429	23.620	3.103754	177.832	XX	default
2026-01-28 10:21:49	46.028	23.636	3.104033	177.848	XX	default
2026-01-28 10:21:50	46.028	23.636	3.104033	177.848	XX	default
2026-01-28 10:21:51	46.034	23.636	3.103946	177.843	XX	default
2026-01-28 10:21:52	46.086	23.634	3.103387	177.811	XX	default
2026-01-28 10:21:53	46.086	23.634	3.103387	177.811	XX	default
2026-01-28 10:21:54	46.086	23.634	3.103387	177.811	XX	default
2026-01-28 10:21:55	46.948	23.600	3.103876	177.839	XX	default
2026-01-28 10:21:56	46.948	23.600	3.103876	177.839	XX	default
2026-01-28 10:21:57	46.948	23.600	3.103876	177.839	XX	default
2026-01-28 10:21:58	47.862	23.565	3.105307	177.921	XX	default
2026-01-28 10:21:59	47.862	23.565	3.105307	177.921	XX	default
2026-01-28 10:22:00	47.862	23.565	3.105307	177.921	XX	default
2026-01-28 10:22:01	48.774	23.533	3.104033	177.848	XX	default
2026-01-28 10:22:02	48.774	23.533	3.104033	177.848	XX	default
2026-01-28 10:22:03	48.774	23.533	3.104033	177.848	XX	default
2026-01-28 10:22:04	49.688	23.502	3.101590	177.708	XX	default
2026-01-28 10:22:05	49.688	23.502	3.101590	177.708	XX	default
2026-01-28 10:23:56	50.028	23.490	3.100001	177.617	XX	default
2026-01-28 10:23:57	50.028	23.490	3.099984	177.616	XX	default
2026-01-28 10:23:58	50.028	23.490	3.099984	177.616	XX	default
2026-01-28 10:23:59	50.019	23.490	3.100036	177.619	XX	default
2026-01-28 10:24:00	49.962	23.492	3.100124	177.624	XX	default
2026-01-28 10:24:01	49.962	23.492	3.100124	177.624	XX	default
2026-01-28 10:24:02	49.962	23.492	3.100124	177.624	XX	default
2026-01-28 10:24:03	48.836	23.538	3.099775	177.604	XX	default
2026-01-28 10:24:04	48.836	23.538	3.099775	177.604	XX	default
2026-01-28 10:24:05	48.836	23.538	3.099775	177.604	XX	default
2026-01-28 10:24:06	47.622	23.585	3.097802	177.491	XX	default
2026-01-28 10:24:07	47.622	23.585	3.097802	177.491	XX	default
2026-01-28 10:24:08	47.622	23.585	3.097802	177.491	XX	default
2026-01-28 10:24:09	46.404	23.634	3.095900	177.382	XX	default
2026-01-28 10:24:10	46.404	23.634	3.095900	177.382	XX	default
2026-01-28 10:24:11	46.025	23.653	3.096319	177.406	XX	default
2026-01-28 10:24:12	46.085	23.650	3.095795	177.376	XX	default
2026-01-28 10:24:13	46.085	23.650	3.095795	177.376	XX	default
2026-01-28 10:24:14	46.085	23.650	3.095795	177.376	XX	default
2026-01-28 10:24:15	46.953	23.610	3.095656	177.368	XX	default
2026-01-28 10:24:16	46.953	23.610	3.095656	177.368	XX	default
2026-01-28 10:24:17	46.953	23.610	3.095656	177.368	XX	default
2026-01-28 10:24:18	47.861	23.568	3.097610	177.480	XX	default
2026-01-28 10:24:19	47.861	23.568	3.097610	177.480	XX	default
2026-01-28 10:24:20	47.861	23.568	3.097610	177.480	XX	default
2026-01-28 10:24:21	48.773	23.529	3.096092	177.393	XX	default
2026-01-28 10:24:22	48.773	23.529	3.096092	177.393	XX	default
2026-01-28 10:24:23	48.773	23.529	3.096092	177.393	XX	default
2026-01-28 10:24:24	49.686	23.491	3.094120	177.280	XX	default
2026-01-28 10:24:25	49.686	23.491	3.094120	177.280	XX	default
2026-01-28 10:24:26	50.026	23.476	3.091816	177.148	XX	default
2026-01-28 10:24:27	50.026	23.476	3.091816	177.148	XX	default
2026-01-28 10:24:28	50.020	23.476	3.091833	177.149	XX	default
2026-01-28 10:24:29	49.971	23.479	3.091903	177.153	XX	default
2026-01-28 10:24:30	49.971	23.479	3.091903	177.153	XX	default
2026-01-28 10:24:31	49.971	23.479	3.091903	177.153	XX	default
2026-01-28 10:24:32	48.858	23.534	3.092217	177.171	XX	default
2026-01-28 10:24:33	48.858	23.534	3.092217	177.171	XX	default
2026-01-28 10:24:34	48.858	23.534	3.092217	177.171	XX	default
2026-01-28 10:24:35	47.643	23.590	3.089913	177.039	XX	default
2026-01-28 10:24:36	47.643	23.590	3.089913	177.039	XX	default
2026-01-28 10:24:37	47.643	23.590	3.089913	177.039	XX	default
2026-01-28 10:24:38	46.429	23.650	3.087592	176.906	XX	default
2026-01-28 10:24:39	46.429	23.650	3.087592	176.906	XX	default
2026-01-28 10:24:40	46.024	23.673	3.087487	176.900	XX	default
2026-01-28 10:24:41	46.024	23.673	3.087487	176.900	XX	default
2026-01-28 10:24:42	46.024	23.673	3.087487	176.900	XX	default
2026-01-28 10:24:43	46.024	23.673	3.087487	176.900	XX	default
2026-01-28 10:24:44	46.081	23.670	3.086772	176.859	XX	default
2026-01-28 10:24:45	46.081	23.670	3.086772	176.859	XX	default
2026-01-28 10:24:46	46.081	23.670	3.086772	176.859	XX	default
2026-01-28 10:24:47	46.946	23.623	3.085794	176.803	XX	default
2026-01-28 10:24:48	46.946	23.623	3.085794	176.803	XX	default
2026-01-28 10:24:49	46.946	23.623	3.085794	176.803	XX	default
2026-01-28 10:24:50	47.854	23.572	3.089093	176.992	XX	default
2026-01-28 10:24:51	47.854	23.572	3.089093	176.992	XX	default
2026-01-28 10:24:52	47.854	23.572	3.089093	176.992	XX	default
2026-01-28 10:24:53	48.767	23.525	3.087330	176.891	XX	default
2026-01-28 10:24:54	48.767	23.525	3.087330	176.891	XX	default
2026-01-28 10:24:55	48.767	23.525	3.087330	176.891	XX	default
2026-01-28 10:24:56	49.679	23.480	3.084957	176.755	XX	default
2026-01-28 10:24:57	49.679	23.480	3.084957	176.755	XX	default
2026-01-28 10:24:58	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:28	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:29	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:30	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:31	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:32	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:33	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:34	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:35	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:36	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:37	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:38	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:39	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:40	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:41	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:42	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:43	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:44	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:45	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:46	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:47	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:48	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:49	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:50	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:51	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:52	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:53	50.029	23.462	3.082182	176.596	XX	default
